[4:12];[7:3];[7:10];[7:14]
1166.7;0.579664;18.8802;0.0919263
1168.54;0.579664;18.8802;0.0930542
1167.44;0.579664;18.8802;0.0871326
1168.05;0.904572;18.8802;0.0843127
1166.09;0.579733;18.8947;0.0769812
1166.95;0.579733;18.8802;0.0778271
1168.29;0.579596;18.8802;0.0930542
1168.17;0.579596;18.8802;0.0927722
1168.29;0.904529;18.8802;0.0772632
1166.58;0.904529;18.8802;0.0747253
1166.95;0.579664;18.8802;0.0930542
1169.63;0.579664;18.8802;0.0953101
1168.05;0.904529;18.8802;0.080365
1167.93;0.904529;18.8947;0.0817749
1166.7;0.904529;18.8947;0.0834668
1167.44;0.904572;18.8947;0.0885425
1168.66;0.579733;18.8947;0.0885425
1167.68;0.579733;18.8947;0.0891064
1168.54;0.904572;18.8947;0.0786731
1166.46;0.904572;18.8947;0.0752893
1167.44;0.579733;18.8947;0.0922083
1168.29;0.579733;18.8947;0.0741614
1167.68;0.904572;18.8947;0.0783911
1168.54;0.904572;18.8802;0.0786731
1166.09;0.579733;18.8802;0.0879785
1167.56;0.579733;18.8947;0.0899524
1168.41;0.579733;18.8947;0.0820569
1168.17;0.579733;18.8947;0.0845947
1167.68;0.904572;18.8947;0.0860046
1166.58;0.904572;18.8947;0.0781091
1167.44;0.904572;18.8947;0.0888245
1167.68;0.904572;18.8947;0.0902344
1167.19;0.904572;18.8947;0.0766992
1168.9;0.904572;18.8947;0.0786731
1166.83;0.579664;18.8947;0.0907983
1167.8;0.579664;18.8947;0.0910803
1168.54;0.579664;18.8947;0.0772632
1168.29;0.579664;18.8947;0.0891064
1168.05;1.14043;18.8947;0.0924902
1166.34;1.14043;18.8802;0.0862866
1168.05;0.904616;18.8802;0.0845947
1167.93;0.904616;18.8947;0.080083
1167.8;0.579596;18.8947;0.080083
1168.41;0.579596;18.8947;0.080083
1167.07;0.904572;18.8947;0.0902344
1167.56;0.904572;18.8947;0.0899524
1169.02;0.904572;18.8947;0.0772632
1168.17;0.579664;18.8947;0.0775452
1168.41;1.14043;18.8947;0.0927722
1166.7;1.14043;18.8947;0.0907983
1167.07;1.14043;18.8947;0.0902344
1168.29;0.579664;18.8802;0.0812109
1168.66;0.579733;18.8802;0.0865686
1168.17;0.579733;18.8947;0.0871326
1166.7;0.579664;18.8947;0.0812109
1168.29;0.579664;18.8947;0.0874145
1169.15;0.579664;18.8802;0.0755713
1168.78;0.579664;18.8802;0.0772632
1169.02;0.904572;18.8947;0.0919263
1166.83;0.904572;18.8947;0.0761353
1168.17;0.904572;18.8947;0.0781091
1168.54;0.579664;18.8802;0.0913623
1168.78;0.579664;18.8802;0.0907983
1169.02;0.904572;18.8802;0.0893884
1167.44;0.904572;18.8802;0.0865686
1168.29;0.904572;18.8802;0.0871326
1168.54;0.904572;18.8802;0.0871326
1168.9;0.579664;18.8802;0.0865686
1168.66;0.579664;18.8947;0.0874145
1166.95;0.579664;18.8947;0.0879785
1168.17;0.904616;18.8802;0.0772632
1167.8;0.904616;18.8802;0.0905164
1167.68;0.904616;18.8802;0.0905164
1167.8;0.904572;18.8802;0.0913623
1166.58;0.904572;18.8802;0.080647
1167.44;0.904572;18.8802;0.0939001
1168.41;0.579664;18.8802;0.0885425
1168.9;0.579664;18.8802;0.0874145
1168.9;0.904572;18.8802;0.0826208
1166.95;0.904572;18.8802;0.0865686
1167.31;0.904529;18.8802;0.0812109
1168.66;0.904529;18.8802;0.0910803
1169.02;0.904572;18.8802;0.0772632
1169.02;0.904572;18.8802;0.0913623
1167.07;0.579733;18.8947;0.0775452
1168.05;0.579733;18.8947;0.0772632
1169.27;0.579733;18.8802;0.0902344
1169.39;0.579733;18.8802;0.0913623
1169.02;1.14036;18.8802;0.0778271
1167.44;1.14036;18.8802;0.0826208
1167.07;0.904572;18.8802;0.0896704
1168.54;0.904572;18.8802;0.0812109
1168.29;0.579733;18.8802;0.0879785
1168.05;0.579733;18.8802;0.0874145
1166.7;0.579733;18.8802;0.0874145
1167.31;0.904572;18.8802;0.0772632
1168.29;0.579733;18.8802;0.0924902
1168.41;0.579733;18.8802;0.0916443
1168.29;0.904572;18.8802;0.0750073
1166.58;0.904572;18.8802;0.0930542
1166.7;0.579733;18.8802;0.0936182
1167.93;0.579733;18.8802;0.0848767
1168.41;0.904572;18.8802;0.0829028
1168.54;0.904572;18.8802;0.0837488
1166.46;0.579664;18.8802;0.0885425
1166.7;0.579664;18.8802;0.0899524
1168.05;0.904572;18.8802;0.0922083
1168.54;0.904572;18.8802;0.0916443
1169.15;0.579664;18.8802;0.0733154
1166.7;0.579664;18.8802;0.0924902
1166.7;0.579733;18.8802;0.0910803
1168.41;0.579733;18.8802;0.0905164
1168.66;0;18.8947;0.079801
1168.54;0;18.8947;0.079801
1166.58;0;18.8947;0.0874145
1167.07;0.904572;18.8802;0.0871326
1168.29;0.904616;18.8802;0.0888245
1168.05;0.904616;18.8802;0.0814929
1168.66;0.579596;18.8802;0.0761353
1167.07;0.579596;18.8802;0.0874145
1167.07;0.904572;18.8802;0.0891064
1168.29;0.904572;18.8802;0.0893884
1167.8;0.579664;18.8802;0.0764172
1168.17;0.579664;18.8802;0.0764172
1166.22;0.579664;18.8802;0.0919263
1167.44;0.904572;18.8802;0.0814929
1168.05;0.579664;18.8802;0.0857227
1168.17;0.579664;18.8802;0.0843127
1168.29;0.579664;18.8802;0.0817749
1166.22;0.579664;18.8802;0.0814929
1166.34;0.90466;18.8802;0.0871326
1168.05;0.90466;18.8802;0.0786731
1167.44;0;18.8802;0.0783911
1167.93;0;18.8802;0.0761353
1166.09;0;18.8802;0.0905164
1166.7;0.904572;18.8802;0.0888245
1168.05;0;18.8802;0.080083
1167.8;0;18.8802;0.0899524
1168.29;0.904572;18.8802;0.0879785
1166.34;0.904572;18.8802;0.0840308
1166.46;0.579664;18.8947;0.0843127
1167.8;0.579664;18.8947;0.0874145
1168.66;0.904572;18.8802;0.0840308
1168.78;0.904572;18.8802;0.0778271
1166.95;0.904572;18.8802;0.080365
1166.83;0.904572;18.8802;0.0783911
1168.05;0.579664;18.8947;0.0755713
1168.54;0.579664;18.8947;0.0899524
1168.29;0.904572;18.8802;0.0899524
1167.19;0.904572;18.8802;0.0885425
1167.19;0.579664;18.8947;0.0814929
1168.05;0.579664;18.8947;0.0834668
1168.66;0.904572;18.8947;0.0868506
1168.41;0.904572;18.8947;0.0829028
1167.07;0.904572;18.8947;0.0812109
1165.85;0.904572;18.8947;0.0769812
1167.19;0;18.8802;0.0775452
1167.56;0;18.8802;0.0879785
1168.05;0.904529;18.8947;0.0896704
1167.19;0.904529;18.8947;0.0865686
1166.58;0.579664;18.8947;0.0781091
1167.56;0.579664;18.8947;0.0862866
1169.15;0.579596;18.8947;0.0874145
1168.41;0.579596;18.8947;0.0789551
1167.44;0.904572;18.8947;0.0820569
1166.34;0.904572;18.8947;0.0840308
1167.56;0;18.8947;0.0834668
1168.41;0;18.8947;0.0865686
1168.66;1.14036;18.8802;0.080083
1167.07;1.14036;18.8802;0.0865686
1166.46;0.579664;18.8802;0.0812109
1168.05;0.579733;18.8947;0.0860046
1169.02;0.579733;18.8802;0.0876965
1168.9;0.579733;18.8802;0.0885425
1167.56;0.904572;18.8802;0.0899524
1166.34;0.904572;18.8802;0.080647
1167.8;0.579733;18.8802;0.0899524
1168.41;0.579733;18.8802;0.0868506
1167.8;0.579733;18.8947;0.0854407
1167.31;0.579733;18.8947;0.0826208
1166.58;0.579596;18.8947;0.0789551
1167.68;0.579596;18.8947;0.0775452
1168.54;0.579596;18.8947;0.0868506
1168.17;0.579596;18.8947;0.0902344
1168.05;0.904616;18.8802;0.0882605
1166.58;0.904616;18.8802;0.0893884
1168.29;0.579596;18.8802;0.0865686
1168.78;0.579596;18.8802;0.0879785
1167.56;0.904529;18.8802;0.0823389
1167.07;0.904616;18.8802;0.0899524
1165.61;0.904616;18.8802;0.0845947
1167.07;0.579733;18.8802;0.0854407
1168.41;0.579733;18.8802;0.0857227
1168.41;0.579733;18.8802;0.080929
1167.31;0.904616;18.8947;0.0862866
1166.34;0.904616;18.8947;0.0786731
1167.44;0.904529;18.8947;0.0865686
1168.54;0.904572;18.8802;0.0882605
1167.8;0.904572;18.8802;0.0792371
1166.7;0.579664;18.8802;0.0919263
1166.7;0.579664;18.8947;0.0902344
1167.93;0.579664;18.8947;0.0885425
1168.05;0.904572;18.8802;0.0837488
1168.66;0.904572;18.8802;0.0854407
1167.56;0.904572;18.8947;0.0831848
1166.7;0.579664;18.8947;0.0871326
1168.41;0.579664;18.8802;0.0857227
1168.66;0.904572;18.8802;0.0761353
1169.02;0.904572;18.8802;0.0789551
1167.56;0.904572;18.8802;0.0910803
1166.58;0.904572;18.8802;0.0891064
1168.17;0.904572;18.8802;0.080929
1168.54;0.904572;18.8802;0.080929
1168.54;1.14036;18.8802;0.0896704
1167.31;1.14036;18.8802;0.0896704
1166.83;0.904616;18.8802;0.0845947
1168.29;0.904616;18.8802;0.0851587
1168.54;0.904529;18.8802;0.0857227
1168.78;0.904529;18.8802;0.080929
1167.93;0.904572;18.8802;0.080929
1167.19;0.904572;18.8947;0.0876965
1168.41;0.904572;18.8802;0.0781091
1168.9;0.904572;18.8802;0.0750073
1169.02;0.904572;18.8802;0.0778271
1167.93;1.14043;18.8802;0.0905164
1167.44;0.579664;18.8802;0.0826208
1168.17;0.579664;18.8802;0.0817749
1168.41;0.579664;18.8802;0.0831848
1168.54;0.904572;18.8802;0.0845947
1167.93;0.579596;18.8802;0.0848767
1166.46;0.579596;18.8802;0.0874145
1168.29;0.579664;18.8802;0.0865686
1168.17;0.579664;18.8802;0.0896704
1168.05;0.579664;18.8802;0.0907983
1167.19;0.904572;18.8802;0.0936182
1166.34;0.904572;18.8802;0.0750073
1168.17;0.579664;18.8802;0.0786731
1168.41;0.579596;18.8802;0.0792371
1168.78;0.579596;18.8802;0.0891064
1167.68;0.904572;18.8802;0.0896704
1166.83;0.904572;18.8802;0.0860046
1167.8;0.904572;18.8802;0.0865686
1168.9;0.904572;18.8802;0.0820569
1168.66;1.14036;18.8802;0.0924902
1167.8;1.14036;18.8802;0.0930542
1166.34;0;18.8802;0.0905164
1168.17;0.904616;18.8802;0.0781091
1168.54;0.904572;18.8802;0.0744434
1169.27;0.904572;18.8802;0.0913623
1167.56;1.14039;18.8802;0.0919263
1166.46;1.14039;18.8802;0.0823389
1168.54;0.579733;18.8802;0.0857227
1169.27;0.579733;18.8802;0.0783911
1168.54;0.904572;18.8802;0.0876965
1167.68;0.904572;18.8802;0.0893884
1166.09;0.904572;18.8802;0.0747253
1168.17;0.90466;18.8802;0.0766992
1168.66;0.904572;18.8802;0.0735974
1168.66;0.904572;18.8802;0.0902344
1167.8;1.14043;18.8802;0.0930542
1165.73;1.14043;18.8802;0.080365
1167.56;0.904572;18.8802;0.080647
1168.41;0.904572;18.8802;0.0868506
1168.66;0.904572;18.8802;0.0868506
1167.8;1.14036;18.8802;0.0817749
1166.09;1.14036;18.8802;0.0817749
1167.93;0.904616;18.8802;0.0831848
1168.05;0.90466;18.8802;0.0905164
1168.66;0.90466;18.8802;0.0907983
1168.29;0.90466;18.8802;0.0786731
1165.73;1.14043;18.8802;0.0778271
1168.54;0.904616;18.8802;0.0769812
1168.66;0.904616;18.8802;0.0896704
1168.41;0.904572;18.8802;0.0916443
1167.8;0.904572;18.8802;0.0772632
1165.85;0.904572;18.8802;0.0772632
1168.05;0.90466;18.8802;0.0871326
1168.17;0.90466;18.8802;0.0916443
1168.41;0.579733;18.8802;0.0885425
1168.29;0.579733;18.8802;0.0860046
1165.97;1.14039;18.8947;0.0781091
1167.56;1.14039;18.8947;0.0781091
1167.8;0.904616;18.9381;0.0907983
1168.05;0.904529;19.0104;0.0905164
1167.93;0.904529;19.0104;0.0755713
1165.85;0.904529;19.0104;0.0755713
1167.31;0.579596;19.0538;0.0941821
1167.56;0.904616;19.0972;0.0891064
1168.29;0.904616;19.0972;0.0814929
1168.54;0.904529;19.1262;0.0840308
1165.61;0.904529;19.1262;0.0837488
1168.66;0.904616;19.0972;0.0848767
1168.17;0.904616;19.0972;0.0899524
1168.78;0.904572;19.0538;0.0789551
1168.54;0.904572;19.0538;0.0789551
1166.83;0.904572;19.0538;0.0741614
1168.17;0.579733;19.0104;0.0781091
1168.41;0.904572;18.9815;0.0789551
1168.66;0.904572;18.9815;0.0778271
1168.66;1.14043;18.967;0.0761353
1166.7;1.14043;18.967;0.0896704
1168.17;0.904572;18.9381;0.0910803
1167.8;0.904572;18.9381;0.0862866
1169.39;0.904572;18.9381;0.0837488
1168.05;0.904572;18.9381;0.0786731
1167.19;0.904572;18.9381;0.0786731
1168.78;0.904616;18.9236;0.080365
1168.29;0.904616;18.9236;0.0755713
1168.17;0.579733;18.9091;0.0755713
1168.17;0.904572;18.9091;0.0924902
1166.46;0.904572;18.9091;0.0913623
1168.66;0.579664;18.9091;0.0786731
1168.66;0.579664;18.9091;0.0823389
1168.41;0.904572;18.9091;0.0905164
1179.4;0.904572;18.8947;0.0860046
1221.52;0.904572;18.8947;0.0860046
1295.49;0.904572;18.8947;0.662095
1372.03;0.904529;18.8947;0.749791
1451.87;0.904529;18.8947;0.858918
1521.2;1.14043;18.8947;0.946615
1585.78;1.14043;18.8947;0.915879
1639.37;1.50501;18.8947;0.827618
1687.46;1.50501;18.8947;0.759379
1729.95;1.50501;18.8947;0.759379
1769.01;1.79709;18.8947;0.74387
1801.97;1.79709;18.8947;0.74387
1826.26;2.47447;18.8947;0.64856
1851.65;3.15928;18.8947;0.659557
1871.06;3.15928;18.8947;0.57468
1882.78;3.84754;18.8947;0.572142
1897.55;3.84754;18.8947;0.514618
1907.19;4.48424;18.8947;0.536331
1911.22;4.48424;18.8947;0.469501
1918.79;5.04114;18.8947;0.47937
1920.38;5.04114;18.8947;0.440175
1919.77;7.43726;18.8947;0.440175
1922.09;5.54238;18.8947;0.457939
1920.74;5.921;18.8947;0.439611
1918.79;5.921;18.8947;0.391392
1916.35;6.19952;18.8802;0.431997
1913.91;6.19952;18.8802;0.375883
1908.9;6.23829;18.8802;0.406337
1906.71;6.23829;18.8802;0.378702
1904.39;6.19951;18.8802;0.405491
1901.46;6.19951;18.8802;0.374191
1898.89;5.96158;18.8802;0.404363
1897.06;5.96158;18.8802;0.369115
1894.25;5.54237;18.8802;0.415924
1893.52;5.54237;18.8802;0.369397
1893.03;4.99309;18.8802;0.392801
1892.91;4.99309;18.8802;0.37983
1890.71;4.31991;18.9381;0.357272
1891.94;4.31991;18.9381;0.351068
1892.67;3.5203;18.9959;0.336405
1891.69;3.5203;18.9959;0.376729
1893.28;2.75135;19.0538;0.331611
1895.84;2.75135;19.0538;0.355862
1893.52;2.16248;19.0972;0.306797
1896.94;2.16248;19.0972;0.343737
1901.58;1.65752;19.1262;0.317512
1900.11;1.65752;19.1262;0.331047
1905.24;1.50498;19.0972;0.29016
1906.83;1.50498;19.0972;0.304259
1906.1;1.33519;19.0538;0.267883
1908.54;1.33519;19.0538;0.272113
1911.1;0.579801;19.0104;0.268165
1907.93;0.579801;19.0104;0.280291
1910.49;0.904572;18.9815;0.253784
1909.64;0.904572;18.9815;0.235737
1906.46;0;18.9525;0.255476
1906.83;0;18.9525;0.221356
1905.12;0;18.9381;0.24899
1899.75;0;18.9381;0.208949
1898.65;0;18.9381;0.208949
1896.94;0;18.9236;0.212051
1892.55;0;18.9236;0.232635
1890.59;0;18.9236;0.210641
1886.93;0.579664;18.9091;0.22615
1882.9;0.579664;18.9091;0.216281
1880.09;1.14043;18.9091;0.227278
1876.43;1.14043;18.9091;0.224176
1872.65;1.14039;18.8947;0.217972
1869.72;1.14039;18.8947;0.236019
1866.06;1.50501;18.8947;0.23038
1863.37;1.50501;18.8947;0.237711
1859.1;1.33519;18.8947;0.215435
1857.39;1.33519;18.8947;0.231508
1853.97;1.50501;18.8947;0.225586
1849.21;1.50501;18.8947;0.245607
1849.45;1.65747;18.8947;0.233199
1847.26;1.65747;18.8947;0.249836
1842.37;1.65747;18.8947;0.234891
1841.89;1.65747;18.8947;0.26027
1841.28;2.04795;18.8947;0.2645
1837.37;2.04795;18.8947;0.265345
1836.76;2.04795;18.8947;0.265345
1835.17;2.27125;18.8802;0.254066
1831.14;2.27125;18.8802;0.250682
1831.75;2.27125;18.8802;0.289314
1830.17;2.27125;18.8802;0.280009
1826.99;2.57009;18.8802;0.261116
1826.5;2.66224;18.8802;0.302003
1825.04;2.66224;18.8802;0.277753
1826.99;2.75134;18.8802;0.304823
1826.02;2.75134;18.8802;0.298337
1826.63;2.75132;18.8802;0.301721
1828.09;2.75132;18.8802;0.309899
1824.43;2.66224;18.8802;0.301721
1828.09;2.66224;18.8802;0.315256
1829.56;2.75132;18.8802;0.320332
1825.77;2.75132;18.8802;0.299465
1830.17;2.66224;18.9381;0.329637
1832.12;2.66224;18.9381;0.296645
1830.17;2.66224;18.9959;0.296645
1833.58;2.47447;18.9959;0.312719
1836.39;2.37504;19.0538;0.320614
1836.15;2.37504;19.0538;0.305105
1839.69;2.27125;19.0972;0.303695
1842.13;2.27125;19.0972;0.319204
1843.35;2.04793;19.1262;0.294672
1843.96;1.79711;19.0972;0.28452
1845.55;1.79711;19.0972;0.313282
1847.75;1.79711;19.0972;0.282546
1847.14;1.65747;19.0538;0.303695
1850.55;1.65747;19.0538;0.298337
1853.97;1.50501;19.0104;0.28875
1852.99;1.50501;19.0104;0.28875
1856.29;1.50501;18.9815;0.287058
1858.98;1.33525;18.967;0.285084
1857.88;1.33525;18.967;0.292416
1860.07;1.33525;18.967;0.280291
1860.81;1.50501;18.9381;0.277189
1859.71;1.50501;18.9381;0.286212
1861.05;1.6575;18.9236;0.272677
1862.15;1.6575;18.9236;0.271831
1860.93;1.14039;18.9236;0.271831
1861.42;1.14039;18.9236;0.273523
1861.42;1.50498;18.9091;0.271831
1861.05;1.33519;18.9091;0.263654
1861.3;1.33519;18.9091;0.263936
1861.17;1.33519;18.9091;0.25463
1861.42;1.50501;18.9525;0.263936
1858.61;1.50501;18.9525;0.259424
1857.88;1.50501;19.0249;0.259988
1857.88;1.33519;19.0249;0.256604
1854.09;1.33519;19.0683;0.259424
1854.22;1.33519;19.0683;0.268447
1854.58;1.65747;19.1117;0.263936
1850.8;1.65747;19.1117;0.266755
1851.9;1.65752;19.1262;0.270985
1851.53;1.65752;19.1262;0.247017
1848.11;1.50501;19.0972;0.267883
1848.36;1.50501;19.0972;0.260552
1848.23;1.79707;19.0538;0.26309
1845.79;1.79707;19.0538;0.260834
1845.79;1.65747;19.0104;0.272959
1846.52;1.65747;19.0104;0.267883
1844.57;1.50501;18.9815;0.274651
1845.06;1.50501;18.9815;0.277753
1845.18;1.79711;18.967;0.276061
1844.33;1.79711;18.967;0.286776
1842.01;1.65747;18.9381;0.274087
1842.62;1.9266;18.9381;0.273241
1843.11;1.9266;18.9381;0.279445
1839.69;1.92658;18.9236;0.266473
1840.3;1.92658;18.9236;0.278035
1843.35;1.92658;18.9236;0.279445
1840.05;1.79709;18.9091;0.29439
1842.5;1.79709;18.9091;0.292416
1843.6;2.04795;18.9091;0.270703
1840.67;1.9266;18.9091;0.292698
1842.25;1.9266;18.9091;0.290442
1842.01;1.9266;18.9091;0.290442
1839.93;1.92664;18.8947;0.289596
1841.52;1.79709;18.8947;0.285366
1842.62;1.79709;18.8947;0.289032
1842.25;1.9266;18.8947;0.274369
1843.23;1.9266;18.8947;0.303413
1844.69;1.9266;18.8947;0.281136
1844.82;1.92662;18.8947;0.304259
1845.18;1.79709;18.8947;0.302285
1845.18;1.79709;18.8947;0.275215
1847.14;1.9266;18.8947;0.310181
1845.06;1.9266;18.8947;0.295236
1846.52;1.6575;18.8802;0.283956
1847.87;1.6575;18.8802;0.28734
1845.55;1.65747;18.8947;0.261962
1848.6;1.65747;18.8947;0.299747
1849.94;1.65752;18.8947;0.272677
1847.87;1.65752;18.8947;0.298619
1851.16;1.65752;18.8802;0.28452
1852.51;1.65752;18.8802;0.282264
1850.06;1.65752;18.8802;0.280291
1851.77;1.6575;18.8802;0.289314
1852.99;1.6575;18.8802;0.280009
1851.04;1.50496;18.8802;0.286776
1850.68;1.50496;18.8802;0.278035
1851.16;1.65747;18.8947;0.269011
1851.53;1.50498;18.8802;0.271267
1850.8;1.50498;18.8802;0.28875
1851.65;1.50498;18.8802;0.276907
1852.87;1.50501;18.8802;0.284802
1850.92;1.6575;18.8802;0.270703
1852.02;1.6575;18.8802;0.281982
1852.51;1.33519;18.8802;0.275215
1850.68;1.33519;18.8802;0.272113
1853.36;1.6575;18.8802;0.279727
1853.6;1.6575;18.8802;0.279727
1850.19;1.6575;18.8802;0.270139
1852.26;1.79707;18.8802;0.263654
1851.65;1.33519;18.8802;0.275779
1849.82;1.33519;18.8802;0.267883
1849.94;1.33519;18.8802;0.288468
1848.97;1.79709;18.8802;0.284802
1847.62;1.50498;18.8947;0.257732
1849.09;1.50498;18.8947;0.280573
1849.21;1.6575;18.8802;0.280009
1849.58;1.6575;18.8802;0.280009
1847.62;1.65752;18.8802;0.276343
1849.21;1.65752;18.8802;0.270421
1848.84;1.50498;18.8802;0.276625
1846.65;1.50498;18.8802;0.274651
1846.77;1.6575;18.8802;0.280573
1848.97;1.6575;18.8802;0.286494
1843.96;1.79709;18.8802;0.272677
1847.01;1.79709;18.8802;0.290442
1847.87;1.6575;18.8802;0.265627
1844.82;1.6575;18.8802;0.265627
1848.11;1.79709;18.8802;0.266191
1849.7;1.79709;18.8802;0.273805
1846.28;1.50501;18.8802;0.28593
1848.11;1.50501;18.8802;0.280291
1847.75;1.79709;18.8802;0.289878
1846.16;1.79709;18.8802;0.289878
1845.79;1.6575;18.8802;0.29298
1846.4;1.6575;18.8802;0.279445
1846.4;1.79709;18.8802;0.266755
1846.16;1.79709;18.8802;0.266755
1846.4;1.79709;18.8802;0.299183
1846.52;1.65752;18.8802;0.287058
1846.28;1.79711;18.8802;0.268729
1848.23;1.79711;18.8802;0.287622
1848.72;1.65752;18.8802;0.28734
1845.18;1.65752;18.8802;0.269293
1848.84;1.79711;18.8802;0.283392
1849.7;1.79711;18.8802;0.269575
1845.55;1.6575;18.8802;0.289878
1849.21;1.6575;18.8802;0.293262
1848.72;1.65752;18.8802;0.272113
1846.52;1.65752;18.8802;0.292416
1848.48;1.65747;18.8802;0.256322
1849.09;1.65747;18.8802;0.290724
1847.75;1.65747;18.8802;0.278035
1848.6;1.65747;18.8802;0.269293
1848.97;1.50501;18.8802;0.278599
1848.23;1.50501;18.8802;0.282546
1848.48;1.79709;18.8802;0.274087
1849.7;1.79709;18.8802;0.274087
1850.19;1.65752;18.8947;0.277753
1848.11;1.65752;18.8947;0.270421
1849.45;1.65752;18.8802;0.287058
1850.8;1.65752;18.8802;0.277471
1847.01;1.79709;18.8802;0.268165
1849.7;1.79709;18.8802;0.275779
1850.92;1.50501;18.8802;0.262526
1847.75;1.50501;18.8802;0.28593
1849.45;1.50498;18.8802;0.269293
1850.19;1.50498;18.8802;0.277471
1846.89;1.50501;18.8802;0.277471
1848.6;1.50501;18.8802;0.273523
1848.84;1.65747;18.9381;0.269293
1846.04;1.65747;18.9381;0.276061
1847.75;1.65747;19.0104;0.280573
1847.87;1.65747;19.0104;0.269293
1846.28;1.50498;19.0538;0.284238
1847.01;1.50498;19.0538;0.274087
1846.89;1.65747;19.0972;0.264781
1847.5;1.65747;19.0972;0.285084
1846.16;1.79711;19.1262;0.266755
1846.52;1.79711;19.1262;0.296082
1847.62;1.65747;19.0972;0.279445
1843.84;1.65747;19.0972;0.280573
1846.16;1.65747;19.0538;0.288186
1848.11;1.65747;19.0538;0.280573
1845.3;1.79709;19.0104;0.28311
1848.23;1.79709;19.0104;0.274369
1847.75;1.65752;18.9815;0.279445
1844.94;1.65752;18.9815;0.280009
1847.26;1.92662;18.967;0.285648
1847.62;1.92662;18.967;0.276343
1845.55;1.65752;18.9381;0.269575
1847.99;1.65752;18.9381;0.29016
1848.84;1.65752;18.9381;0.271549
1847.87;1.65752;18.9381;0.271549
1848.97;1.6575;18.9236;0.288186
1849.33;1.6575;18.9236;0.269293
1850.06;1.50498;18.9091;0.28875
1847.75;1.50498;18.9091;0.262526
1847.99;1.50498;18.9091;0.283392
1848.97;1.79707;18.9091;0.262526
1846.89;1.65747;18.8947;0.265627
1846.89;1.65747;18.8947;0.2817
1847.99;1.50501;18.8947;0.267601
1845.91;1.50501;18.8947;0.28452
1847.75;1.79709;18.8947;0.273523
1848.97;1.79709;18.8947;0.273523
1847.14;1.79709;18.8947;0.272959
1848.97;1.6575;18.8947;0.279445
1849.21;1.6575;18.8947;0.269857
1845.79;1.65752;18.8947;0.280573
1847.5;1.65747;18.9381;0.273241
1847.99;1.65747;18.9381;0.299183
1846.4;1.50501;19.0104;0.263372
1848.36;1.50501;19.0104;0.302003
1848.36;1.65747;19.0538;0.256886
1848.72;1.65747;19.0538;0.283674
1846.65;1.50498;19.0972;0.277753
1849.45;1.50498;19.0972;0.277753
1849.58;1.50498;19.0972;0.26027
1846.77;1.50501;19.1262;0.267601
1847.75;1.65747;19.0972;0.287058
1848.72;1.65747;19.0972;0.280009
1845.43;1.50501;19.0538;0.288468
1847.75;1.50501;19.0538;0.283392
1849.58;1.50501;19.0104;0.275497
1845.3;1.50501;19.0104;0.292416
1847.87;1.6575;18.9815;0.267601
1848.6;1.6575;18.9815;0.287904
1846.77;1.6575;18.9815;0.289596
1848.6;1.65747;18.967;0.278035
1849.7;1.50501;18.9381;0.28593
1848.72;1.50501;18.9381;0.259706
1848.97;1.65747;18.9236;0.286494
1849.94;1.65747;18.9236;0.28593
1849.58;1.50501;18.9236;0.28875
1847.75;1.50501;18.9236;0.272677
1849.33;1.79709;18.9091;0.268447
1849.09;1.79709;18.9091;0.274933
1846.89;1.79709;18.9091;0.29157
1848.11;1.65752;18.9091;0.269293
1849.7;1.65747;18.9525;0.267037
1846.52;1.65747;18.9525;0.286494
1848.48;1.79709;19.0104;0.275497
1850.68;1.79709;19.0104;0.275497
1848.23;1.65747;19.0538;0.284238
1850.19;1.65747;19.0538;0.275497
1849.94;1.50498;19.0972;0.28875
1847.75;1.50498;19.0972;0.284238
1848.36;1.65747;19.1262;0.284238
1848.72;1.65747;19.1262;0.284802
1846.65;1.50498;19.0972;0.258578
1848.6;1.50498;19.0972;0.28311
1847.99;1.79709;19.0394;0.270139
1849.7;1.79709;19.0104;0.280291
1848.23;1.65747;19.0104;0.266473
1848.72;1.65747;19.0104;0.286494
1849.94;1.65747;18.9815;0.280573
1848.11;1.65747;18.9815;0.282828
1850.06;1.65747;18.967;0.263936
1850.31;1.65747;18.9381;0.274087
1846.4;1.50501;18.9381;0.2958
1848.97;1.50501;18.9381;0.267601
1849.33;1.65747;18.9236;0.271549
1845.06;1.65747;18.9236;0.255758
1847.87;1.6575;18.9091;0.252374
1849.21;1.6575;18.9091;0.289878
1847.01;1.50501;18.9091;0.272677
1848.72;1.50501;18.9091;0.28875
1848.97;1.6575;18.9091;0.269857
1847.87;1.6575;18.9525;0.274369
1848.84;1.79709;18.9525;0.286494
1848.72;1.79709;18.9525;0.273523
1847.87;1.50496;19.0104;0.278317
1848.48;1.50496;19.0104;0.2645
1847.5;1.79709;19.0683;0.280291
1847.14;1.79709;19.0683;0.282264
1846.16;1.50501;19.0972;0.262244
1847.38;1.50501;19.0972;0.289596
1847.99;1.65747;19.1262;0.269857
1845.06;1.65747;19.1262;0.28734
1847.62;1.65752;19.0972;0.280009
1848.97;1.65752;19.0972;0.276625
1845.91;1.50501;19.0538;0.282264
1848.23;1.50501;19.0104;0.281136
1849.09;1.65752;19.0104;0.271267
1845.18;1.65752;19.0104;0.280854
1847.5;1.65747;18.9815;0.280573
